0.266074,-0.16562000000000002,0.32098000000000004,0.483299,0.17234000000000002,0.273364,0.371178,0.929823,0.251173,0.15934500000000001,1.0
0.13029200000000002,0.8707360000000001,-3.210528,0.06249299999999999,0.261718,1.4360600000000001,1.46594,0.636203,0.282354,0.515587,1.0
-0.116585,0.06991499999999999,0.068476,-0.783147,0.261718,0.439463,-0.081827,-0.888236,-0.12300499999999999,0.582939,1.0
0.031541,0.2976,-3.210528,-0.5835899999999999,-0.721442,-0.30798400000000004,0.710932,1.051693,0.594169,-0.533994,1.0
0.229043,0.807926,-0.052441999999999996,0.082634,0.261718,0.14879,0.6354310000000001,0.051062,0.032902,-0.08665199999999999,6.0
0.117948,-0.220579,-3.210528,-1.623238,0.261718,-0.349509,0.257927,-0.385979,-0.247731,-0.33131,1.0
0.389513,-0.220579,-3.210528,-2.624155,0.261718,-0.764757,0.484429,-0.59751,-0.37245700000000004,-0.810261,1.0
0.019197,-0.040001,0.288973,-0.042597,0.261718,-1.013906,0.069175,0.8907010000000001,0.095265,-0.8420139999999999,6.0
0.500607,0.140576,0.388552,-0.637358,0.261718,-0.681707,0.295677,0.9310459999999999,0.500624,-0.642297,8.0
-0.252367,0.06991499999999999,0.24629600000000001,0.52355,0.261718,-1.22153,0.899684,1.373076,0.62535,-1.40089,5.0
-0.042522000000000004,-2.395356,-3.210528,-1.128463,-0.721442,0.397939,0.257927,-1.167255,-0.060641999999999995,0.345537,1.0
-3.498799,-0.5660310000000001,0.139604,-5.440122,0.976743,-0.847807,-1.1765889999999999,-2.008078,0.438262,0.009512,9.0
0.043885,-0.17347100000000001,0.285416,-0.775121,0.17234000000000002,-0.391033,0.333428,-1.807711,-0.996086,-0.41085,6.0
0.15498,0.336855,0.068476,0.021525,0.261718,0.024215,0.031425,0.079292,0.31353600000000004,0.125675,1.0
0.29076199999999996,-0.189174,0.07914500000000001,-0.085921,0.976743,-1.470679,-0.9500860000000001,-0.273525,0.968347,-0.724959,9.0
0.14263599999999999,-0.24413200000000002,-3.206971,0.165524,0.887365,-2.093552,-0.8745850000000001,-2.69449,-3.3346970000000002,-1.399407,9.0
-0.00549,-0.322644,0.100483,-0.519439,0.261718,-0.30798400000000004,0.069175,-0.574114,0.282354,-0.182852,1.0
-0.301743,-0.314793,0.399221,0.77052,0.708609,0.564038,-1.32759,0.004193,0.7500760000000001,1.6490580000000001,12.0
-0.091897,0.2976,0.07914500000000001,0.196496,0.261718,-0.183409,0.220177,0.305093,-0.278912,-0.163443,6.0
-0.091897,-0.220579,0.27474699999999996,0.567174,-0.185173,0.730137,0.031425,-0.396638,-0.403638,0.770625,1.0
-0.00549,0.478177,0.029355000000000003,-0.247644,0.17234000000000002,1.0623360000000002,0.333428,-0.670454,0.095265,0.9023760000000001,1.0
0.438888,0.19553399999999999,0.14315999999999998,-0.809435,0.261718,-1.1384809999999999,-0.232828,-0.087894,-0.278912,-0.8020149999999999,6.0
0.364825,-0.047852,-0.038216,0.327813,0.261718,0.439463,0.484429,-0.964306,-0.933723,0.232267,1.0
-0.054866,-0.220579,0.466793,-0.21696999999999997,0.17234000000000002,-0.9308559999999999,0.446679,0.634922,0.31353600000000004,-0.942674,4.0
0.29076199999999996,0.077766,0.11826500000000001,0.275805,0.261718,-0.432558,0.031425,0.676859,-0.091823,-0.293988,6.0
0.10560399999999999,-0.087108,0.367214,1.522618,0.261718,1.186911,0.6354310000000001,0.574967,0.656532,0.81758,1.0
-0.030177999999999996,0.022808000000000002,0.157386,-0.771451,0.261718,1.0623360000000002,0.182426,-1.21723,-0.185368,0.9815530000000001,8.0
-0.252367,-0.008597,-2.044028,0.342613,0.351096,-0.30798400000000004,0.220177,1.240469,2.090879,-0.295362,11.0
0.29076199999999996,-0.189174,0.07914500000000001,-0.085921,0.976743,-0.9308559999999999,-1.1010879999999998,0.49569399999999997,1.6855200000000001,-0.087857,9.0
0.25373,0.336855,0.086258,-0.9795709999999999,0.261718,-1.055431,0.144676,-0.626478,0.064084,-0.8962379999999999,7.0
0.46357600000000004,0.109171,0.22495700000000002,-1.411178,0.261718,0.06573999999999999,0.257927,0.468454,0.282354,0.050018,1.0
-0.215336,-0.142067,0.096927,-0.184417,0.261718,-1.2630549999999998,0.144676,-2.5797060000000003,-2.087438,-1.101669,5.0
-0.314087,0.164129,0.20006300000000002,0.132493,0.261718,-0.9308559999999999,0.144676,-0.8994780000000001,-0.746634,-0.8020149999999999,5.0
-0.128929,-0.134216,0.26407800000000003,0.430695,0.261718,-0.10036,0.182426,0.363824,-0.154186,-0.063434,6.0
0.24138600000000002,-0.157769,0.338762,-1.2039229999999999,0.261718,-0.058835000000000005,0.182426,1.066119,0.344717,-0.03555,1.0
-0.030177999999999996,-0.220579,0.24273899999999998,1.988271,0.17234000000000002,-0.22493400000000002,0.182426,1.346147,-0.091823,-0.173894,1.0
0.24138600000000002,-0.126364,0.41700299999999996,0.096091,0.17234000000000002,-0.515608,-2.724356,1.342012,0.812439,-2.0882490000000002,1.0
-0.252367,0.06991499999999999,0.24629600000000001,0.52355,0.261718,-0.8062819999999999,-0.044076,1.485336,1.093072,-0.588627,5.0
0.327793,-2.426761,0.008017,-0.54498,-0.006417,-0.432558,0.484429,0.070477,0.18880999999999998,-0.528713,1.0
0.15498,-0.330495,0.299642,-0.33363699999999996,0.08296100000000001,-0.723232,0.182426,0.536505,0.095265,-0.629,6.0
-0.26471100000000003,-0.275537,0.384996,1.343918,0.261718,0.356414,0.220177,-0.647699,-1.183175,0.323223,1.0
0.809204,-0.29123899999999997,0.036468,-0.399281,0.976743,-0.6401819999999999,-1.32759,-0.172274,1.03071,0.33488,9.0
0.031541,0.2976,-3.210528,-0.5835899999999999,-0.721442,0.397939,0.069175,0.092921,0.095265,0.437855,1.0
-0.277055,0.030659,0.44189799999999996,0.131866,0.17234000000000002,0.190314,0.069175,0.032986,-0.5283640000000001,0.255847,4.0
-0.215336,0.776522,0.5023569999999999,-1.289141,-0.721442,2.2942400000000003,0.24534299999999998,-0.5261779999999999,0.168022,2.058776,1.0
0.13029200000000002,-0.024299,0.24629600000000001,0.12100599999999999,0.08296100000000001,0.14879,0.408929,0.219723,-0.37245700000000004,0.026486000000000003,1.0
0.056228999999999994,0.533135,0.185837,0.8828010000000001,0.261718,0.10726500000000001,0.597681,0.792167,0.126447,-0.125915,1.0
-0.240024,-0.424709,0.089814,1.094532,0.261718,1.560634,0.144676,0.39355,0.344717,1.461673,1.0
-0.06721,-0.275537,0.253409,0.371526,-1.0789549999999999,1.311485,0.106925,-0.523926,0.001721,1.242933,1.0
